device,sample,times,process,task,step_length,stride_length,left_step_length,right_step_length,left_stride_length,right_stride_length,stride_speed,stride_time,step_width
MOCAP,sample20,time02,back,task_cup,0.5499794942857142,1.1093334093333331,0.5426882515,0.5597011513333333,1.1126986336666667,1.1059681849999998,2.1484600863714824,0.5183333333333332,0.207033515736413
MOCAP,sample21,time02,back,task_cup,0.3877734789,0.7849056366666666,0.3789460588000001,0.39660089899999995,0.7755469578000002,0.79660398525,1.1494800561123577,0.6844444444444446,0.18867908312146886
MOCAP,sample22,time02,back,task_cup,0.38141198890909095,0.7692104282999999,0.36284170859999987,0.3968872225,0.7619424596,0.7764783969999999,1.229637936432513,0.6270000000000003,0.2478628284742269
MOCAP,sample23,time02,back,task_cup,0.4985664097500001,1.0016951111428571,0.5184900535000001,0.47864276600000005,0.9971328195000002,1.0077781666666665,1.7609354573750178,0.5700000000000003,0.2113059760727093
MOCAP,sample01,time02,back,task_normal,0.545886106625,1.095607749,0.5500533067500001,0.5417189065,1.1007217966666667,1.09177221325,2.251391783572166,0.48714285714285716,0.19066511572938133
MOCAP,sample02,time02,back,task_normal,0.4886010913750001,0.9785547791428572,0.47409074025000003,0.5031114425,0.97720218275,0.9803582410000001,1.788872148499278,0.5471428571428574,0.2700901739092973
MOCAP,sample03,time02,back,task_normal,0.4372028250000001,0.87830697275,0.4501138342499999,0.42687401760000016,0.872082577,0.8845313685,1.57696066839241,0.5587499999999999,0.1737194135898435
MOCAP,sample04,time02,back,task_normal,0.533888092125,1.0695710101428573,0.5127406919999999,0.55503549225,1.0719641113333334,1.06777618425,2.0086580354648182,0.5357142857142857,0.19007542905048094
MOCAP,sample05,time02,back,task_normal,0.5040738736249999,1.009541918142857,0.468336359,0.53981138825,1.0081477472499998,1.0114008126666665,1.7477341460075009,0.5800000000000001,0.24815261875362313
MOCAP,sample06,time02,back,task_normal,0.5312446805000001,1.0740644315714285,0.51128323375,0.55120612725,1.062489361,1.0894978590000002,1.9915859018628808,0.5399999999999999,0.21960567326818192
MOCAP,sample07,time02,back,task_normal,0.53050759875,1.0638304091428572,0.5000100085,0.561005189,1.0675840246666668,1.0610151975000002,2.1168675282943874,0.5028571428571428,0.22495304656723725
MOCAP,sample08,time02,back,task_normal,0.5467504635,1.0943558307142858,0.53120204925,0.56229887775,1.093500927,1.0954957023333334,2.052369929895364,0.534285714285714,0.22023430593433213
MOCAP,sample09,time02,back,task_normal,0.486976846875,0.9821958579999999,0.4856072805,0.48834641324999994,0.9931854103333334,0.97395369375,1.8300746010852351,0.5371428571428571,0.19040339857296157
MOCAP,sample10,time02,back,task_normal,0.5252216647142858,1.0508197891666669,0.5177992215,0.5351182556666667,1.058347133,1.0432924453333332,2.113810226740617,0.49833333333333335,0.2059176173988764
MOCAP,sample11,time02,back,task_normal,0.557598925,1.1174051821666666,0.564588064,0.55235707075,1.1152011213333333,1.119609243,2.109147136002111,0.5299999999999999,0.2302401994477213
MOCAP,sample12,time02,back,task_normal,0.5691239648571427,1.138802170333333,0.5657997440000001,0.5716171304999998,1.1324588476666666,1.145145493,2.301521073440759,0.49499999999999983,0.17052046952071012
MOCAP,sample13,time02,back,task_normal,0.6033541455,1.2061930766,0.5833327620000001,0.623375529,1.205420255,1.206708291,2.4540850082004884,0.4919999999999998,0.2063281556769232
MOCAP,sample14,time02,back,task_normal,0.5258528202857142,1.0539326018333333,0.5223118183333333,0.52850857175,1.0468855843333333,1.0609796193333334,1.8227620977867287,0.5783333333333337,0.20712977715839256
MOCAP,sample15,time02,back,task_normal,0.5163445044999999,1.0333601928571425,0.50900927175,0.5236797372499999,1.0342551046666666,1.0326890089999998,2.117897309863392,0.48857142857142855,0.20321022735026747
MOCAP,sample16,time02,back,task_normal,0.5099966475714287,1.0246525373333333,0.49764878900000015,0.526460459,1.0359281313333335,1.0133769433333335,2.220836825977148,0.4616666666666666,0.18018005732727269
MOCAP,sample17,time02,back,task_normal,0.5532280396666667,1.1147529714,0.549072932,0.5573831473333334,1.1271983095,1.1064560793333333,1.998800423414318,0.5580000000000002,0.20501514521168832
MOCAP,sample18,time02,back,task_normal,0.528246228,1.065292346,0.5495864666666667,0.512241049,1.059728259,1.070856433,2.0686309900424034,0.515,0.21009603495478726
MOCAP,sample19,time02,back,task_normal,0.5497551334285714,1.102715143666667,0.5409518686666667,0.5563575820000001,1.0883854723333333,1.117044815,2.3228693352780247,0.4749999999999999,0.19533934714369489
MOCAP,sample20,time02,back,task_normal,0.5814816883333332,1.1633727999999999,0.5733985216666667,0.589564855,1.1629633766666665,1.163986935,2.5126989762459373,0.4639999999999997,0.1937723016072607
MOCAP,sample21,time02,back,task_normal,0.5362457934285715,1.0728610953333333,0.5269408393333334,0.5432245089999999,1.0715261546666666,1.074196036,2.1213512626016553,0.5066666666666665,0.20335264576988624
MOCAP,sample22,time02,back,task_normal,0.49445004825,0.986498722142857,0.46953633975,0.51936375675,0.9889000964999999,0.9832968896666667,1.8621023030006574,0.5300000000000001,0.24631158739909312
MOCAP,sample23,time02,back,task_normal,0.5467260817936508,1.0916205202592593,0.5566951273888888,0.533434021,1.1013771538518518,1.0818638866666666,1.9212818187131502,0.5683333333333334,0.21491085466590387
MOCAP,sample01,time02,back,task_text,0.4592354665,0.9347354170000001,0.43579897580000004,0.4826719572000001,0.9550660220000002,0.918470933,1.802931149080703,0.5288888888888891,0.20342571988920993
MOCAP,sample02,time02,back,task_text,0.44366224633333345,0.8882621642500003,0.4406882700000001,0.44604142740000013,0.8883325835000002,0.8881917450000002,1.444785723454664,0.6149999999999998,0.27159580382593246
MOCAP,sample03,time02,back,task_text,0.16990667699999995,0.3398133539999999,0.0,0.16990667699999995,0.0,0.0,0.05019399615952731,6.77,0.028726207461651936
MOCAP,sample04,time02,back,task_text,0.44829379277777776,0.9061950608749999,0.43440998100000006,0.4594008422,0.8826781235,0.9297119982500002,1.5447216804243096,0.5874999999999999,0.2126596030591604
MOCAP,sample05,time02,back,task_text,0.41865239260000003,0.8406748318888888,0.39271445320000004,0.4445903320000001,0.84488739025,0.8373047852000001,1.2635977028927303,0.6655555555555558,0.24899320678879344
MOCAP,sample06,time02,back,task_text,0.4073431531168831,0.8162666311571429,0.3700607304000001,0.4384118387142857,0.8070812552571429,0.8254520070571427,1.2874920366480145,0.6350000000000001,0.2290790531328358
MOCAP,sample07,time02,back,task_text,0.4972376592500001,0.9947574022857145,0.4882177067500001,0.50625761175,0.9944753185000001,0.9951335139999999,1.9626903802667408,0.5071428571428572,0.22804878538317752
MOCAP,sample08,time02,back,task_text,0.48015512799999993,0.9677764881428571,0.4856131792499999,0.47469707675,0.9603102559999999,0.9777314643333334,1.5795662209891168,0.6157142857142855,0.22453488713754657
MOCAP,sample09,time02,back,task_text,0.39805225250000004,0.7981387301818181,0.3950322445,0.40107226049999994,0.8005798003999999,0.7961045050000001,1.4136264778326906,0.5663636363636364,0.19925016502184073
MOCAP,sample10,time02,back,task_text,0.45536001924999997,0.9112000635714285,0.4420497990000001,0.4686702395,0.9107200385,0.9118400970000001,1.6376673707675928,0.5571428571428572,0.1895484207721239
MOCAP,sample11,time02,back,task_text,0.4976141641428572,0.9976544546666668,0.5016495003333333,0.4945876620000001,0.9996250256666667,0.9956838836666669,1.8903386808251466,0.5283333333333333,0.24463838091428572
MOCAP,sample12,time02,back,task_text,0.453552326125,0.9053991435714285,0.43926555250000004,0.46783909974999993,0.9031251320000001,0.90710465225,1.594244557167927,0.5714285714285714,0.20828254779032263
MOCAP,sample13,time02,back,task_text,0.5316829051249999,1.0685933269999999,0.5062531509999999,0.55711265925,1.0755633493333334,1.06336581025,1.8810094708121414,0.5699999999999997,0.20306531890669868
MOCAP,sample14,time02,back,task_text,0.44181811355555556,0.8983855399999999,0.45452563475,0.43165209660000003,0.88082842625,0.9159426537500002,1.470129099435317,0.6124999999999998,0.21637053398375442
MOCAP,sample15,time02,back,task_text,0.4189804873333333,0.8434311942499998,0.3975535124,0.44576420599999994,0.8482028617499999,0.8386595267499998,1.4918439573912814,0.5662500000000001,0.2272360013489205
MOCAP,sample16,time02,back,task_text,0.45790450825,0.9150582487142858,0.4520820805,0.463726936,0.9158090164999999,0.914057225,1.9806218782485228,0.46285714285714313,0.17430837310864192
MOCAP,sample17,time02,back,task_text,0.45028803787499994,0.9020108851428571,0.45988614575,0.44068992999999995,0.9039239643333333,0.9005760757499999,1.3537797164663081,0.6671428571428571,0.20007851239138585
MOCAP,sample18,time02,back,task_text,0.4510591895,0.915444756142857,0.48642802975,0.41569034925000004,0.902118379,0.933213259,1.6083572744979713,0.5700000000000001,0.22509928739467863
MOCAP,sample19,time02,back,task_text,0.4750005547777778,0.9469886748749999,0.4822029978,0.46599750100000004,0.94499892875,0.9489784210000001,1.8284987984528995,0.5187500000000003,0.18905067308126397
MOCAP,sample20,time02,back,task_text,0.5410234408571428,1.0799959896666664,0.5326306709999999,0.5473180182499999,1.0775395586666665,1.0824524206666666,1.9080397626727255,0.5683333333333334,0.20202032711320758
MOCAP,sample21,time02,back,task_text,0.4812175926249999,0.9645407068571428,0.4801866839999999,0.48224850125,0.9673480690000001,0.9624351852499999,1.9102711605682507,0.5057142857142856,0.21927010067840372
MOCAP,sample22,time02,back,task_text,0.5918587430000001,1.180818410666667,0.5819900870000001,0.5992602349999999,1.1749728906666668,1.1866639306666669,2.149475830583645,0.5516666666666667,0.20520255383516495
MOCAP,sample23,time02,back,task_text,0.5413472358571428,1.0919771888333336,0.5620436813333335,0.5258249017500001,1.090668127,1.0932862506666667,1.8369102217291313,0.5950000000000001,0.2112847519673659
MOCAP,sample01,time02,back,task_web,0.47466591911111106,0.9565318872500002,0.4552540498,0.49893075575,0.9547008630000001,0.9583629115,1.706696536440635,0.5612499999999998,0.1937709140340908
MOCAP,sample02,time02,back,task_web,0.4474590864444445,0.8932308053750001,0.42644263320000003,0.47372965300000003,0.8933426369999999,0.89311897375,1.535200181704289,0.5825,0.27493640147834264
MOCAP,sample03,time02,back,task_web,0.3956472782999999,0.7999271793333332,0.4210512335999999,0.37024332299999996,0.7912945565999998,0.81071795775,1.217955306924066,0.6577777777777778,0.18943403225527125
MOCAP,sample04,time02,back,task_web,0.46413163325000006,0.9320856835714285,0.45456615075000006,0.47369711575,0.9282632665,0.9371822396666666,1.4644836593547006,0.6371428571428572,0.22464447600372447
MOCAP,sample05,time02,back,task_web,0.4236920317,0.8508956634444445,0.3848160124000001,0.46256805100000004,0.8473840634,0.8552851635000001,1.2518712637096905,0.6800000000000002,0.27651324737463967
MOCAP,sample06,time02,back,task_web,0.40758460409090896,0.8288281698999999,0.39268508580000006,0.4200008693333332,0.8036641074,0.8539922323999999,1.2556625786589524,0.6620000000000001,0.217367443880342
MOCAP,sample07,time02,back,task_web,0.4873780010000001,0.9784495013750001,0.484965027,0.4893083802000001,0.9711771625000001,0.9857218402500001,1.8825999921669996,0.5200000000000005,0.20716295792272726
MOCAP,sample08,time02,back,task_web,0.49043012466666663,0.978864432625,0.48833893899999997,0.49304410675000004,0.9803734504999999,0.9773554147500001,1.6716089531059004,0.5874999999999999,0.21640220832992568
MOCAP,sample09,time02,back,task_web,0.42389172229999994,0.8531162892222223,0.4264214784,0.4213619662000001,0.8597823450000002,0.8477834445999999,1.5723194370644527,0.5433333333333334,0.19577653293408695
MOCAP,sample10,time02,back,task_web,0.4958749755,0.9908618477142858,0.4793766650000001,0.5123732859999999,0.991749951,0.9896777099999999,1.8368195373383995,0.5400000000000001,0.19229136278037395
MOCAP,sample11,time02,back,task_web,0.47188862024999995,0.9497362624285716,0.47534302499999986,0.4684342155,0.9437772404999999,0.9576816249999999,1.594746626912372,0.5957142857142858,0.2455328901375247
MOCAP,sample12,time02,back,task_web,0.5156668548571429,1.0290257821666666,0.508412445,0.52110766225,1.0327941130000002,1.0252574513333335,2.1245492271952684,0.4849999999999997,0.19031343253532604
MOCAP,sample13,time02,back,task_web,0.5708795144285713,1.1470146229999998,0.5529353217499999,0.5948051046666666,1.1578885853333332,1.1361406606666666,2.1006730260576307,0.5466666666666669,0.21503527876530587
MOCAP,sample14,time02,back,task_web,0.4394709067777779,0.8803705601250001,0.44962219650000007,0.4313498750000001,0.8753616032500002,0.8853795170000001,1.4190850171384826,0.6212500000000003,0.19428584517275752
MOCAP,sample15,time02,back,task_web,0.44711430355555554,0.898028743625,0.42583132149999997,0.4641406892,0.8935224417500001,0.9025350455,1.7313535626467715,0.5199999999999998,0.22453061312660957
MOCAP,sample16,time02,back,task_web,0.47282762149999996,0.9537477157142857,0.47855455375,0.4671006892499999,0.9456552429999999,0.9645376793333332,2.0138050341655913,0.4742857142857143,0.18946008715240628
MOCAP,sample17,time02,back,task_web,0.49385741199999994,0.9893444945714285,0.48927722475,0.4984375992499999,0.9915173886666665,0.9877148239999999,1.7021669037078735,0.5828571428571429,0.22214546831590423
MOCAP,sample18,time02,back,task_web,0.48769387525,0.9784267948571428,0.5086561682499999,0.46673158225,0.982478854,0.9753877504999999,1.7954044704042675,0.5457142857142857,0.22039118205384617
MOCAP,sample19,time02,back,task_web,0.5183398266249999,1.0354154358571428,0.50855283325,0.52812682,1.0337298126666665,1.03667965325,1.9801738155041577,0.5257142857142855,0.17057509270223326
MOCAP,sample20,time02,back,task_web,0.5916154562857143,1.1887306713333334,0.5903347205000001,0.593323104,1.1821788423333335,1.1952825003333334,2.3019926199191576,0.5166666666666666,0.19549445146064132
MOCAP,sample21,time02,back,task_web,0.4854009476666666,0.972773058125,0.47822015100000004,0.4943769435,0.969295229,0.97625088725,1.868436442690427,0.5225,0.2040469512015945
MOCAP,sample22,time02,back,task_web,0.45840117277777775,0.9119465535,0.42792751399999995,0.4827800998000001,0.9172269795000001,0.9066661275,1.5815874426976462,0.5775000000000001,0.2612453099076924
MOCAP,sample23,time02,back,task_web,0.5345257177142857,1.0779813641666667,0.5640598143333334,0.51237514525,1.0737827456666666,1.082179982666667,1.8158326637227917,0.5950000000000001,0.21699549144642852
MOCAP,sample01,time02,go,task_cup,0.4836200286,0.9813767291111112,0.5232664806,0.44397357660000003,0.9990475689999999,0.9672400572,2.0044625466762267,0.4911111111111109,0.1920918870795917
MOCAP,sample02,time02,go,task_cup,0.42325431969999994,0.8479257642222221,0.45342657179999984,0.3930820676000001,0.8465086394,0.84969717025,1.3985207778822673,0.6077777777777776,0.24270685618585494
MOCAP,sample03,time02,go,task_cup,0.3914267543,0.7880700333333334,0.381026003,0.4018275056,0.7945906892500001,0.7828535086,1.1924928556439742,0.6633333333333334,0.18897450482651504
MOCAP,sample04,time02,go,task_cup,0.4203709978,0.855503204777778,0.4627409518,0.3780010438,0.8739547162500002,0.8407419956000002,1.4930678045477352,0.5733333333333333,0.19106953622445275
MOCAP,sample05,time02,go,task_cup,0.4031426044,0.8172402655555556,0.43414486859999996,0.3721403402,0.8309340865,0.8062852088,1.3418063840373877,0.61,0.20608229268829123
MOCAP,sample06,time02,go,task_cup,0.41886165570000006,0.8500001447777779,0.47420678159999996,0.36351652980000004,0.8653461865000001,0.8377233114000001,1.3909674459880517,0.611111111111111,0.2127340368811074
MOCAP,sample07,time02,go,task_cup,0.43588525569999986,0.8687783919999998,0.46108268159999993,0.41068782979999996,0.8717705113999997,0.8650382427499999,1.660568565929857,0.5255555555555556,0.20557086392804455
MOCAP,sample08,time02,go,task_cup,0.46890273775,0.9662729777142857,0.508757986,0.4290474895,1.0042296473333334,0.9378054755,1.7637064037228716,0.55,0.22658096388512042
MOCAP,sample09,time02,go,task_cup,0.4500023193333333,0.9026727295,0.4453942993999999,0.45576234425000006,0.9028056335,0.9025398255,1.700353598514795,0.5312500000000001,0.19093418500402395
MOCAP,sample10,time02,go,task_cup,0.4675406749999999,0.9469566158749999,0.48369763599999993,0.4546151062,0.95985955475,0.934053677,1.8935348275145052,0.5000000000000001,0.20367554108083155
MOCAP,sample11,time02,go,task_cup,0.4697510750000001,0.9571306382500001,0.4840188905,0.4583368226000001,0.9809623490000001,0.9332989275000001,1.6178974241703072,0.5925,0.23464316093824708
MOCAP,sample12,time02,go,task_cup,0.3973150663636364,0.8048659365,0.42528737800000016,0.3740048066666666,0.8313970766000001,0.7783347964,1.299269677697287,0.626,0.1916037767744524
MOCAP,sample13,time02,go,task_cup,0.50431942175,1.0257775574285712,0.5381962089999999,0.4704426345,1.048629176,1.0086388434999998,1.819538948014883,0.5642857142857143,0.2024920363766375
MOCAP,sample14,time02,go,task_cup,0.4727995675555555,0.9458422397499999,0.4706472665,0.4745214083999999,0.9566291659999999,0.9350553134999999,1.5588029178784866,0.6075,0.19050399718518524
MOCAP,sample15,time02,go,task_cup,0.45804965024999994,0.9203594405714284,0.47349499899999986,0.44260430149999996,0.9260396273333331,0.9160993004999999,1.9860553737472133,0.46428571428571436,0.19021037184382875
MOCAP,sample16,time02,go,task_cup,0.48309463612500003,0.9668530298571428,0.4989069797499999,0.46728229250000003,0.9661892722500001,0.9677380399999999,2.2193519319488186,0.43571428571428583,0.17587852681104651
MOCAP,sample17,time02,go,task_cup,0.5247077465000001,1.0647248927142858,0.5439847335000001,0.5054307595,1.0851374256666668,1.0494154930000001,2.083559411301875,0.5114285714285713,0.20308912158312015
MOCAP,sample18,time02,go,task_cup,0.43105223730000003,0.8600098206666666,0.4065202858000001,0.45558418879999996,0.8621044746000001,0.85739150325,1.3788471984448774,0.6255555555555554,0.21069052827243068
MOCAP,sample19,time02,go,task_cup,0.45967495188888896,0.934741465875,0.49390604375,0.4322900784,0.946311336,0.92317159575,1.843821554510817,0.50875,0.1749317236727689
MOCAP,sample20,time02,go,task_cup,0.5377913463749999,1.0832675145714286,0.5461835249999998,0.5293991677499998,1.0935139436666665,1.0755826927499998,2.092442769869851,0.5185714285714285,0.20863686764150952
MOCAP,sample21,time02,go,task_cup,0.36509552281818186,0.7362072205000001,0.3751899902000001,0.3566834666666667,0.7449462342000002,0.7274682068,1.0417312997061692,0.711,0.19600849343438306
MOCAP,sample22,time02,go,task_cup,0.38668362709090903,0.7676171998,0.40251870483333335,0.3676815338,0.7688868408000001,0.7663475587999999,1.21113208664426,0.635,0.23726212123188425
MOCAP,sample23,time02,go,task_cup,0.5015920505,1.0107832771428573,0.48300849925000006,0.5201756017500001,1.003184101,1.020915512,1.8014326001584873,0.5614285714285714,0.21935488822111565
MOCAP,sample01,time02,go,task_normal,0.4801105689,0.9888801216666666,0.5051713409999998,0.45504979680000013,1.0247038515000002,0.9602211378,1.9735654559377105,0.5011111111111111,0.209096087940678
MOCAP,sample02,time02,go,task_normal,0.4710533485,0.9665790579999999,0.5039971465,0.4381095504999999,0.9992088726666667,0.942106697,1.7666774069316988,0.5471428571428574,0.24741965649006614
MOCAP,sample03,time02,go,task_normal,0.43377191764197537,0.8733144819444445,0.4190777117555554,0.45213967500000013,0.8701719954444446,0.8764569684444444,1.543573883044483,0.5674999999999999,0.18628214509248553
MOCAP,sample04,time02,go,task_normal,0.5082648825555556,1.01549422475,0.5302970676000001,0.4807246512499999,1.0022360612499999,1.02875238825,1.891655990268245,0.54,0.19546546278787874
MOCAP,sample05,time02,go,task_normal,0.49363953987499987,0.9886094755714284,0.5221995334999999,0.4650795462499999,0.9872790797499998,0.9903833366666666,1.7362748642263495,0.57,0.24231119616460903
MOCAP,sample06,time02,go,task_normal,0.5305896448125,1.0526345898571432,0.5643998516250001,0.496779438,1.061179289625,1.0412416568333336,1.8585661824575346,0.5671428571428571,0.2232732643590815
MOCAP,sample07,time02,go,task_normal,0.5472528916249999,1.0988751395714285,0.5594767532499999,0.53502903,1.0945057832499998,1.1047009479999998,2.162117524607616,0.5085714285714286,0.19472651434320973
MOCAP,sample08,time02,go,task_normal,0.525068998625,1.0527040628571427,0.53250755325,0.517630444,1.05013799725,1.0561254836666667,2.0052347361787475,0.5257142857142857,0.21090906634739454
MOCAP,sample09,time02,go,task_normal,0.46379967539999994,0.9250391550000001,0.46196593960000004,0.46563341119999996,0.9275993507999999,0.9218389102500001,1.73251935497824,0.5344444444444445,0.19124114918461554
MOCAP,sample10,time02,go,task_normal,0.5242103651250001,1.053578142,0.52909371925,0.5193270109999999,1.0604546910000001,1.0484207302500002,2.1260861565393023,0.49571428571428555,0.20674051730548917
MOCAP,sample11,time02,go,task_normal,0.540909306125,1.107735012714286,0.55806012075,0.5237584915,1.1422902133333335,1.08181861225,2.042683070331891,0.5414285714285713,0.2487603837548544
MOCAP,sample12,time02,go,task_normal,0.5862909785714285,1.1786128795,0.5735566672500001,0.6032700603333334,1.184622879,1.1726028800000001,2.3901202940514548,0.4933333333333332,0.18788565142382274
MOCAP,sample13,time02,go,task_normal,0.6044317751428573,1.2105522343333333,0.6101558712499999,0.5967996470000001,1.2022967820000001,1.2188076866666668,2.4796930290717127,0.4883333333333333,0.20181236256160429
MOCAP,sample14,time02,go,task_normal,0.5306982488750001,1.0586249107142858,0.5240949592499999,0.5373015385000002,1.0613964977500001,1.054929461333333,1.7861768929357749,0.5928571428571429,0.19950661299157907
MOCAP,sample15,time02,go,task_normal,0.5102159291428572,1.0234990893333333,0.5111816556666667,0.50949163425,1.024955444,1.0220427346666667,2.1488881841721548,0.47666666666666657,0.20066983901075267
MOCAP,sample16,time02,go,task_normal,0.505915013125,1.0104159564285715,0.51932265075,0.4925073755,1.01183002625,1.0085305299999998,2.148332309366356,0.47142857142857153,0.17450749501392743
MOCAP,sample17,time02,go,task_normal,0.5488131645,1.1138984391428572,0.55486904175,0.5427572872499999,1.1355945859999999,1.097626329,2.0272080888114394,0.5499999999999999,0.2077073039609758
MOCAP,sample18,time02,go,task_normal,0.4874896546666667,0.9817009356250002,0.47038343824999995,0.5011746278,1.0011859515000001,0.9622159197500001,1.835937373884848,0.5375000000000001,0.22738824043296715
MOCAP,sample19,time02,go,task_normal,0.5454732115,1.1047200714285716,0.5717457795,0.5192006435000001,1.1230849360000001,1.090946423,2.3440946588685883,0.4714285714285715,0.1980288177017545
MOCAP,sample20,time02,go,task_normal,0.5363304348571429,1.0926791365,0.5629872830000001,0.51633779875,1.1175237816666668,1.0678344913333335,2.284775751168334,0.4783333333333335,0.2069458085314285
MOCAP,sample21,time02,go,task_normal,0.5409879647500001,1.0803245417142857,0.552857237,0.5291186925,1.0819759295000002,1.0781226913333335,2.1133445045258905,0.512857142857143,0.2049545684518521
MOCAP,sample22,time02,go,task_normal,0.5062387675714286,1.0050635328333335,0.52361654125,0.4830684026666667,1.014320796,0.9958062696666667,1.946265691629521,0.5166666666666665,0.24266073582456146
MOCAP,sample23,time02,go,task_normal,0.53703048225,1.0940407952857145,0.5451667857500001,0.5288941787500001,1.1206805696666668,1.0740609645000003,2.014174501258588,0.5428571428571428,0.21788427819114228
MOCAP,sample01,time02,go,task_text,0.4820610506363636,0.9505038181,0.510819069,0.4475514286000001,0.9623226901999999,0.9386849460000001,1.7854726578079003,0.534,0.18631915921869335
MOCAP,sample02,time02,go,task_text,0.41001904739999995,0.8307858578888889,0.4420751806,0.37796291419999994,0.84422056175,0.8200380947999999,1.304059273775854,0.6377777777777778,0.2735582970482868
MOCAP,sample03,time02,go,task_text,0.17262707499999985,0.3452541499999997,0.17262707499999985,0.0,0.0,0.0,0.051377105654761855,6.720000000000001,0.0323200799242199
MOCAP,sample04,time02,go,task_text,0.45836056677777787,0.942076579875,0.50355706025,0.4222033720000001,0.9668234517500001,0.917329708,1.6247423470074152,0.5800000000000001,0.20025413738721126
MOCAP,sample05,time02,go,task_text,0.39788255250000004,0.8083861274444444,0.42205128080000004,0.3737138242000001,0.8241624055000002,0.7957651050000002,1.196335596527715,0.6788888888888892,0.23563445111680908
MOCAP,sample06,time02,go,task_text,0.42159474500000005,0.8515946861111113,0.4578343812000001,0.38535510880000007,0.8621011812500001,0.8431894900000001,1.3688819362958176,0.6233333333333335,0.22382933667460314
MOCAP,sample07,time02,go,task_text,0.5086906415,1.0167464731428573,0.520986,0.4963952830000001,1.017381283,1.0159000599999999,2.0115962047599116,0.5057142857142857,0.21060514879009434
MOCAP,sample08,time02,go,task_text,0.4563886365555556,0.911072872875,0.45913077680000003,0.45296096125,0.9084369322500001,0.9137088135,1.5171405129344357,0.605,0.23698196410720548
MOCAP,sample09,time02,go,task_text,0.4134212345454545,0.8276163644000001,0.40496646680000004,0.4204668743333333,0.8337303292,0.8215023996000002,1.5425518986121811,0.538,0.20073326506446268
MOCAP,sample10,time02,go,task_text,0.4836962897777778,0.9703371369999999,0.4837115537999999,0.48367720975000006,0.963981508,0.976692766,1.9526292550565916,0.49750000000000005,0.19637025457692292
MOCAP,sample11,time02,go,task_text,0.492586008125,0.9754251492857142,0.4959063530000001,0.48926566325,0.98517201625,0.9624293266666667,1.8070912733302842,0.5399999999999999,0.2441552428891404
MOCAP,sample12,time02,go,task_text,0.45583668999999993,0.919521834875,0.46469144425,0.4487528866,0.9310156702499999,0.9080279995,1.7635200791025438,0.5225,0.20133249684854754
MOCAP,sample13,time02,go,task_text,0.5317203294285715,1.0655023628333333,0.53736719325,0.5241911776666668,1.0613327866666666,1.0696719390000002,1.8918379150579654,0.5649999999999998,0.20908977716241284
MOCAP,sample14,time02,go,task_text,0.47672826633333326,0.9684610785000001,0.48973081975,0.4663262236,0.9915910530000001,0.9453311039999999,1.6374170689138756,0.59125,0.2082380953514019
MOCAP,sample15,time02,go,task_text,0.41587441590909086,0.8358737028000001,0.4228540412000001,0.41005806149999985,0.840036044,0.8317113616,1.4323214003588822,0.584,0.22289590215859784
MOCAP,sample16,time02,go,task_text,0.4814589226250001,0.9600997297142858,0.4806612160000001,0.48225662925000007,0.9629178452500002,0.9563422423333335,2.122697549338809,0.4528571428571431,0.1760375211823203
MOCAP,sample17,time02,go,task_text,0.4763355577500001,0.9549383237142859,0.4820972040000001,0.47057391150000005,0.9526711155000002,0.9579612680000004,1.4966500417989776,0.6385714285714287,0.19514881097928433
MOCAP,sample18,time02,go,task_text,0.4544765398749999,0.9144931732857141,0.44064218549999995,0.46831089424999994,0.9218799646666666,0.90895307975,1.6297145279829441,0.5614285714285715,0.2186632017950452
MOCAP,sample19,time02,go,task_text,0.46966007311111113,0.9452198752500001,0.4781882362500001,0.4628375426,0.9535867880000001,0.9368529625,1.863890221231542,0.5074999999999998,0.18537163950947352
MOCAP,sample20,time02,go,task_text,0.52651814475,1.0718186257142859,0.5430781405,0.509958149,1.0968617406666668,1.0530362895,1.9762011218585793,0.5428571428571429,0.2104793283064133
MOCAP,sample21,time02,go,task_text,0.48252593555555556,0.9700248924999998,0.48051851374999993,0.4841318729999998,0.9780977532499999,0.9619520317499999,1.9584711306833422,0.49625,0.2060030084121778
MOCAP,sample22,time02,go,task_text,0.5707865143333333,1.1379540284,0.5653510236666667,0.5762220049999999,1.1415730286666668,1.132525528,2.1161766528598815,0.5379999999999999,0.20500985140909095
MOCAP,sample23,time02,go,task_text,0.52567797,1.0793459975714286,0.5372278859999999,0.514128054,1.1166660743333334,1.05135594,1.894018141470326,0.5700000000000003,0.22049166429803482
MOCAP,sample01,time02,go,task_web,0.474717987,0.9496364066666667,0.4958694763999999,0.45356649759999995,0.9498869474999998,0.9494359739999998,1.714175650200871,0.5544444444444445,0.19511098681514097
MOCAP,sample02,time02,go,task_web,0.437718138,0.8831851159999999,0.45870235825000005,0.42093076180000005,0.88738854625,0.87898168575,1.5199759643060253,0.58125,0.2698729097706422
MOCAP,sample03,time02,go,task_web,0.39512330149999997,0.7920240575555556,0.37636466660000006,0.4138819363999999,0.7902466029999998,0.7942458757499998,1.2321004510834797,0.6444444444444444,0.19332134690717612
MOCAP,sample04,time02,go,task_web,0.4498287837777779,0.9220463277500003,0.49176118100000016,0.41628286600000014,0.9461467152500003,0.8979459402500003,1.488660843819691,0.6200000000000001,0.2194934046316667
